day_key,entry_time,side,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usdt,r_multiple,used_fallback,mode
2024-10-16,2024-10-16 12:00:00+00:00,long,2643.72,2630.316857142857,2666.058571428571,2024-10-16 12:45:00+00:00,2630.316857142857,stop_loss,-20.0,-1.0,False,moderate
2024-10-18,2024-10-18 12:15:00+00:00,short,2619.13,2626.4662857142857,2606.9028571428576,2024-10-18 13:30:00+00:00,2626.4662857142857,stop_loss,-20.0,-1.0,False,moderate
2024-10-20,2024-10-20 12:00:00+00:00,long,2653.02,2649.386571428571,2659.075714285714,2024-10-20 13:45:00+00:00,2659.075714285714,take_profit,33.33333333333083,1.6666666666665415,False,moderate
2024-10-21,2024-10-21 12:30:00+00:00,short,2690.23,2699.836,2674.22,2024-10-21 13:15:00+00:00,2674.22,take_profit,33.333333333333016,1.666666666666651,False,moderate
2024-10-22,2024-10-22 12:30:00+00:00,short,2620.78,2631.555142857143,2602.821428571429,2024-10-22 13:15:00+00:00,2631.555142857143,stop_loss,-20.0,-1.0,False,moderate
2024-10-23,2024-10-23 12:00:00+00:00,short,2575.81,2585.841142857143,2559.0914285714284,2024-10-23 12:30:00+00:00,2559.0914285714284,take_profit,33.33333333333273,1.6666666666666363,False,moderate
2024-10-27,2024-10-27 12:00:00+00:00,long,2472.22,2467.0737142857142,2480.7971428571427,2024-10-27 12:15:00+00:00,2480.7971428571427,take_profit,33.333333333334515,1.6666666666667256,False,moderate
2024-10-28,2024-10-28 12:00:00+00:00,short,2520.51,2531.3905714285715,2502.3757142857144,2024-10-28 15:45:00+00:00,2502.3757142857144,take_profit,33.33333333333389,1.6666666666666945,False,moderate
2024-10-29,2024-10-29 12:45:00+00:00,short,2617.57,2626.6257142857144,2602.477142857143,2024-10-29 13:30:00+00:00,2626.6257142857144,stop_loss,-20.0,-1.0,False,moderate
2024-10-30,2024-10-30 12:45:00+00:00,long,2687.19,2671.7022857142856,2713.002857142857,2024-10-30 14:00:00+00:00,2713.002857142857,take_profit,33.333333333332746,1.6666666666666372,False,moderate
2024-11-01,2024-11-01 12:30:00+00:00,long,2535.79,2525.589142857143,2552.791428571428,2024-11-01 13:30:00+00:00,2552.791428571428,take_profit,33.333333333333634,1.6666666666666816,False,moderate
2024-11-02,2024-11-02 12:15:00+00:00,short,2494.89,2501.333142857143,2484.1514285714284,2024-11-02 12:45:00+00:00,2484.1514285714284,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2024-11-05,2024-11-05 12:30:00+00:00,long,2444.47,2437.192,2456.6,2024-11-05 14:15:00+00:00,2456.6,take_profit,33.3333333333325,1.666666666666625,False,moderate
2024-11-06,2024-11-06 12:30:00+00:00,long,2642.08,2627.7837142857143,2665.907142857143,2024-11-06 15:15:00+00:00,2665.907142857143,take_profit,33.33333333333354,1.6666666666666772,False,moderate
2024-11-08,2024-11-08 12:00:00+00:00,short,2913.28,2924.536857142857,2894.518571428572,2024-11-08 17:00:00+00:00,2894.518571428572,take_profit,33.33333333333388,1.6666666666666936,False,moderate
2024-11-09,2024-11-09 12:00:00+00:00,short,3040.51,3053.8377142857144,3018.297142857143,2024-11-09 17:00:00+00:00,3018.297142857143,take_profit,33.33333333333356,1.666666666666678,False,moderate
2024-11-10,2024-11-10 12:15:00+00:00,short,3192.6,3215.8217142857143,3153.8971428571426,2024-11-10 19:45:00+00:00,3153.8971428571426,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2024-11-11,2024-11-11 12:15:00+00:00,short,3176.66,3200.6411428571428,3136.6914285714283,2024-11-11 15:00:00+00:00,3200.6411428571428,stop_loss,-20.0,-1.0,False,moderate
2024-11-12,2024-11-12 12:15:00+00:00,short,3260.57,3314.332571428572,3170.9657142857145,2024-11-12 23:45:00+00:00,3245.98,session_end,5.427567771524592,0.2713783885762296,False,moderate
2024-11-15,2024-11-15 12:00:00+00:00,long,3130.01,3109.085428571429,3164.884285714286,2024-11-15 12:15:00+00:00,3109.085428571429,stop_loss,-20.0,-1.0,False,moderate
2024-11-19,2024-11-19 12:00:00+00:00,long,3141.35,3124.464285714286,3169.492857142857,2024-11-19 13:00:00+00:00,3124.464285714286,stop_loss,-20.0,-1.0,False,moderate
2024-11-21,2024-11-21 12:00:00+00:00,long,3216.52,3195.5774285714288,3251.424285714286,2024-11-21 12:15:00+00:00,3251.424285714286,take_profit,33.33333333333377,1.6666666666666885,False,moderate
2024-11-22,2024-11-22 12:15:00+00:00,long,3356.6,3335.768857142857,3391.3185714285714,2024-11-22 13:00:00+00:00,3335.768857142857,stop_loss,-20.0,-1.0,False,moderate
2024-11-23,2024-11-23 12:15:00+00:00,long,3370.38,3354.9891428571427,3396.031428571429,2024-11-23 12:30:00+00:00,3396.031428571429,take_profit,33.33333333333314,1.6666666666666567,False,moderate
2024-11-24,2024-11-24 12:30:00+00:00,short,3297.6,3325.5351428571425,3251.0414285714287,2024-11-24 13:00:00+00:00,3325.5351428571425,stop_loss,-20.0,-1.0,False,moderate
2024-11-26,2024-11-26 12:00:00+00:00,long,3338.78,3307.285142857143,3391.2714285714287,2024-11-26 12:45:00+00:00,3307.285142857143,stop_loss,-20.0,-1.0,False,moderate
2024-11-27,2024-11-27 12:45:00+00:00,long,3479.97,3455.6657142857143,3520.4771428571426,2024-11-27 14:30:00+00:00,3520.4771428571426,take_profit,33.333333333333584,1.6666666666666792,False,moderate
2024-11-30,2024-11-30 12:30:00+00:00,long,3670.18,3653.878857142857,3697.348571428571,2024-11-30 19:30:00+00:00,3697.348571428571,take_profit,33.333333333333705,1.6666666666666852,False,moderate
2024-12-02,2024-12-02 12:15:00+00:00,long,3612.0,3591.24,3646.6,2024-12-02 14:30:00+00:00,3646.6,take_profit,33.333333333332895,1.6666666666666448,False,moderate
2024-12-04,2024-12-04 12:15:00+00:00,short,3709.78,3731.932,3672.86,2024-12-04 13:00:00+00:00,3731.932,stop_loss,-20.0,-1.0,False,moderate
2024-12-06,2024-12-06 12:00:00+00:00,long,3882.82,3858.9682857142857,3922.572857142857,2024-12-06 14:30:00+00:00,3922.572857142857,take_profit,33.33333333333295,1.6666666666666476,False,moderate
2024-12-08,2024-12-08 12:45:00+00:00,long,3988.8,3973.392,4014.48,2024-12-08 23:00:00+00:00,4014.48,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2024-12-10,2024-12-10 12:00:00+00:00,short,3734.23,3756.4985714285713,3697.115714285714,2024-12-10 12:30:00+00:00,3697.115714285714,take_profit,33.33333333333374,1.6666666666666872,False,moderate
2024-12-12,2024-12-12 12:45:00+00:00,long,3954.82,3930.5842857142857,3995.2128571428575,2024-12-12 13:30:00+00:00,3930.5842857142857,stop_loss,-20.0,-1.0,False,moderate
2024-12-13,2024-12-13 12:30:00+00:00,long,3924.52,3908.1794285714286,3951.7542857142857,2024-12-13 15:00:00+00:00,3951.7542857142857,take_profit,33.33333333333352,1.6666666666666758,False,moderate
2024-12-14,2024-12-14 12:00:00+00:00,short,3889.52,3901.808,3869.04,2024-12-14 12:45:00+00:00,3869.04,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2024-12-15,2024-12-15 12:30:00+00:00,long,3889.3,3876.0194285714288,3911.4342857142856,2024-12-15 16:30:00+00:00,3911.4342857142856,take_profit,33.33333333333288,1.666666666666644,False,moderate
2024-12-16,2024-12-16 12:45:00+00:00,short,3893.78,3913.7557142857145,3860.487142857143,2024-12-16 14:00:00+00:00,3913.7557142857145,stop_loss,-20.0,-1.0,False,moderate
2024-12-18,2024-12-18 12:00:00+00:00,long,3888.01,3875.467428571429,3908.9142857142856,2024-12-18 12:15:00+00:00,3875.467428571429,stop_loss,-20.0,-1.0,False,moderate
2024-12-19,2024-12-19 12:15:00+00:00,short,3693.79,3710.511142857143,3665.921428571429,2024-12-19 14:30:00+00:00,3665.921428571429,take_profit,33.33333333333388,1.6666666666666938,False,moderate
2024-12-20,2024-12-20 12:15:00+00:00,long,3218.77,3142.8948571428573,3345.2285714285717,2024-12-20 14:15:00+00:00,3345.2285714285717,take_profit,33.33333333333337,1.6666666666666687,False,moderate
2024-12-21,2024-12-21 12:00:00+00:00,short,3419.99,3445.7068571428567,3377.1285714285714,2024-12-21 13:15:00+00:00,3377.1285714285714,take_profit,33.33333333333345,1.6666666666666723,False,moderate
2024-12-22,2024-12-22 12:00:00+00:00,short,3372.0,3390.275142857143,3341.5414285714287,2024-12-22 14:15:00+00:00,3341.5414285714287,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2024-12-26,2024-12-26 12:00:00+00:00,short,3361.95,3377.622857142857,3335.828571428571,2024-12-26 13:30:00+00:00,3335.828571428571,take_profit,33.33333333333353,1.6666666666666765,False,moderate
2024-12-29,2024-12-29 12:30:00+00:00,short,3392.12,3401.478285714285,3376.522857142857,2024-12-29 14:30:00+00:00,3376.522857142857,take_profit,33.33333333333398,1.6666666666666992,False,moderate
2024-12-31,2024-12-31 12:15:00+00:00,long,3407.13,3395.844857142857,3425.938571428572,2024-12-31 13:15:00+00:00,3425.938571428572,take_profit,33.333333333332526,1.6666666666666263,False,moderate
2025-01-01,2025-01-01 12:15:00+00:00,long,3349.43,3338.016285714285,3368.4528571428573,2025-01-01 21:15:00+00:00,3368.4528571428573,take_profit,33.3333333333336,1.6666666666666798,False,moderate
2025-01-02,2025-01-02 12:00:00+00:00,long,3477.21,3462.3977142857143,3501.897142857143,2025-01-02 14:30:00+00:00,3501.897142857143,take_profit,33.333333333333535,1.666666666666677,False,moderate
2025-01-03,2025-01-03 12:00:00+00:00,long,3470.74,3460.7405714285715,3487.405714285714,2025-01-03 13:00:00+00:00,3487.405714285714,take_profit,33.33333333333424,1.666666666666712,False,moderate
2025-01-04,2025-01-04 12:15:00+00:00,long,3635.24,3621.255714285714,3658.547142857143,2025-01-04 15:15:00+00:00,3658.547142857143,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-09,2025-01-09 12:30:00+00:00,short,3286.92,3304.746,3257.21,2025-01-09 13:30:00+00:00,3257.21,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-13,2025-01-13 12:45:00+00:00,short,3045.99,3077.112,2994.12,2025-01-13 14:30:00+00:00,2994.12,take_profit,33.33333333333343,1.6666666666666716,False,moderate
2025-01-14,2025-01-14 12:00:00+00:00,short,3204.6,3223.476857142857,3173.138571428571,2025-01-14 16:00:00+00:00,3173.138571428571,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-16,2025-01-16 12:45:00+00:00,long,3355.53,3337.0268571428574,3386.368571428572,2025-01-16 13:00:00+00:00,3337.0268571428574,stop_loss,-20.0,-1.0,False,moderate
2025-01-17,2025-01-17 12:15:00+00:00,short,3410.0,3426.331142857143,3382.7814285714285,2025-01-17 14:15:00+00:00,3426.331142857143,stop_loss,-20.0,-1.0,False,moderate
2025-01-19,2025-01-19 12:45:00+00:00,long,3205.25,3169.9785714285717,3264.035714285714,2025-01-19 13:45:00+00:00,3264.035714285714,take_profit,33.333333333333165,1.666666666666658,False,moderate
2025-01-20,2025-01-20 12:00:00+00:00,short,3332.32,3368.6354285714287,3271.7942857142857,2025-01-20 12:15:00+00:00,3271.7942857142857,take_profit,33.333333333333414,1.6666666666666707,False,moderate
2025-01-21,2025-01-21 12:15:00+00:00,long,3315.36,3295.1357142857146,3349.0671428571427,2025-01-21 16:15:00+00:00,3349.0671428571427,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-24,2025-01-24 12:15:00+00:00,short,3386.4,3400.7237142857143,3362.5271428571427,2025-01-24 15:30:00+00:00,3362.5271428571427,take_profit,33.333333333333755,1.6666666666666878,False,moderate
2025-01-26,2025-01-26 12:00:00+00:00,short,3301.22,3313.988,3279.94,2025-01-26 22:00:00+00:00,3279.94,take_profit,33.33333333333286,1.666666666666643,False,moderate
2025-01-27,2025-01-27 12:30:00+00:00,long,3082.59,3059.7385714285715,3120.6757142857145,2025-01-27 12:45:00+00:00,3120.6757142857145,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-28,2025-01-28 12:45:00+00:00,short,3173.78,3186.685142857143,3152.2714285714287,2025-01-28 16:30:00+00:00,3152.2714285714287,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-01-29,2025-01-29 12:15:00+00:00,short,3123.85,3136.522,3102.73,2025-01-29 13:00:00+00:00,3102.73,take_profit,33.333333333333094,1.6666666666666548,False,moderate
2025-01-31,2025-01-31 12:15:00+00:00,long,3349.51,3328.974571428572,3383.7357142857145,2025-01-31 15:15:00+00:00,3383.7357142857145,take_profit,33.33333333333363,1.6666666666666814,False,moderate
2025-02-01,2025-02-01 12:15:00+00:00,long,3258.01,3241.339428571429,3285.7942857142857,2025-02-01 13:45:00+00:00,3241.339428571429,stop_loss,-20.0,-1.0,False,moderate
2025-02-03,2025-02-03 12:15:00+00:00,long,2615.07,2581.089428571429,2671.7042857142856,2025-02-03 15:15:00+00:00,2671.7042857142856,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-02-04,2025-02-04 12:30:00+00:00,long,2795.23,2767.840857142857,2840.8785714285714,2025-02-04 14:30:00+00:00,2840.8785714285714,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-02-06,2025-02-06 12:30:00+00:00,short,2778.89,2799.062857142857,2745.2685714285712,2025-02-06 14:15:00+00:00,2745.2685714285712,take_profit,33.333333333333485,1.6666666666666743,False,moderate
2025-02-08,2025-02-08 12:30:00+00:00,short,2600.32,2613.3545714285715,2578.5957142857146,2025-02-08 13:15:00+00:00,2613.3545714285715,stop_loss,-20.0,-1.0,False,moderate
2025-02-09,2025-02-09 12:30:00+00:00,short,2650.33,2660.4005714285718,2633.545714285714,2025-02-09 13:30:00+00:00,2633.545714285714,take_profit,33.33333333333394,1.6666666666666967,False,moderate
2025-02-11,2025-02-11 12:15:00+00:00,short,2683.73,2697.192285714286,2661.292857142857,2025-02-11 13:45:00+00:00,2661.292857142857,take_profit,33.333333333332654,1.666666666666633,False,moderate
2025-02-17,2025-02-17 12:15:00+00:00,long,2765.55,2745.516,2798.94,2025-02-17 14:00:00+00:00,2798.94,take_profit,33.33333333333303,1.6666666666666516,False,moderate
2025-02-18,2025-02-18 12:15:00+00:00,long,2698.32,2683.1245714285715,2723.6457142857143,2025-02-18 14:15:00+00:00,2723.6457142857143,take_profit,33.33333333333293,1.6666666666666468,False,moderate
2025-02-19,2025-02-19 12:00:00+00:00,short,2721.17,2732.669428571429,2702.0042857142857,2025-02-19 14:30:00+00:00,2702.0042857142857,take_profit,33.33333333333281,1.6666666666666403,False,moderate
2025-02-21,2025-02-21 12:45:00+00:00,long,2805.7,2790.0202857142854,2831.832857142857,2025-02-21 13:00:00+00:00,2831.832857142857,take_profit,33.333333333332945,1.6666666666666474,False,moderate
2025-02-25,2025-02-25 12:00:00+00:00,long,2438.67,2409.798,2486.79,2025-02-25 20:15:00+00:00,2486.79,take_profit,33.33333333333344,1.6666666666666718,False,moderate
2025-02-26,2025-02-26 12:00:00+00:00,short,2461.2,2473.6362857142853,2440.472857142857,2025-02-26 12:45:00+00:00,2440.472857142857,take_profit,33.33333333333407,1.6666666666667032,False,moderate
2025-02-27,2025-02-27 12:00:00+00:00,short,2342.19,2357.5954285714283,2316.514285714286,2025-02-27 14:45:00+00:00,2316.514285714286,take_profit,33.33333333333373,1.6666666666666865,False,moderate
2025-02-28,2025-02-28 12:30:00+00:00,short,2111.45,2132.624857142857,2076.158571428572,2025-02-28 13:00:00+00:00,2132.624857142857,stop_loss,-20.0,-1.0,False,moderate
2025-03-02,2025-03-02 12:00:00+00:00,short,2225.08,2237.5094285714285,2204.3642857142854,2025-03-02 14:00:00+00:00,2204.3642857142854,take_profit,33.33333333333358,1.666666666666679,False,moderate
2025-03-03,2025-03-03 12:00:00+00:00,long,2363.05,2343.534571428572,2395.575714285714,2025-03-03 14:30:00+00:00,2343.534571428572,stop_loss,-20.0,-1.0,False,moderate
2025-03-04,2025-03-04 12:00:00+00:00,short,2093.02,2111.3234285714284,2062.514285714285,2025-03-04 13:15:00+00:00,2062.514285714285,take_profit,33.333333333333826,1.6666666666666916,False,moderate
2025-03-06,2025-03-06 12:30:00+00:00,short,2271.21,2285.076,2248.1,2025-03-06 13:45:00+00:00,2248.1,take_profit,33.33333333333356,1.6666666666666776,False,moderate
2025-03-07,2025-03-07 12:15:00+00:00,short,2189.0,2201.8734285714286,2167.5442857142857,2025-03-07 12:30:00+00:00,2167.5442857142857,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-03-08,2025-03-08 12:00:00+00:00,long,2146.41,2135.554285714285,2164.502857142857,2025-03-08 12:15:00+00:00,2164.502857142857,take_profit,33.33333333333306,1.6666666666666528,False,moderate
2025-03-11,2025-03-11 12:00:00+00:00,short,1891.53,1908.1054285714283,1863.9042857142856,2025-03-11 14:30:00+00:00,1863.9042857142856,take_profit,33.33333333333343,1.6666666666666712,False,moderate
2025-03-12,2025-03-12 12:15:00+00:00,long,1923.66,1901.0922857142857,1961.2728571428568,2025-03-12 13:15:00+00:00,1901.0922857142857,stop_loss,-20.0,-1.0,False,moderate
2025-03-13,2025-03-13 12:15:00+00:00,long,1906.57,1890.682857142857,1933.0485714285717,2025-03-13 12:45:00+00:00,1890.682857142857,stop_loss,-20.0,-1.0,False,moderate
2025-03-15,2025-03-15 12:45:00+00:00,short,1922.01,1927.9594285714288,1912.0942857142852,2025-03-15 13:15:00+00:00,1927.9594285714288,stop_loss,-20.0,-1.0,False,moderate
2025-03-20,2025-03-20 12:45:00+00:00,long,1995.51,1985.6914285714288,2011.8742857142856,2025-03-20 13:15:00+00:00,1985.6914285714288,stop_loss,-20.0,-1.0,False,moderate
2025-03-21,2025-03-21 12:00:00+00:00,long,1969.34,1961.0822857142853,1983.1028571428567,2025-03-21 12:30:00+00:00,1961.0822857142853,stop_loss,-20.0,-1.0,False,moderate
2025-03-24,2025-03-24 12:15:00+00:00,short,2077.98,2088.325714285714,2060.737142857143,2025-03-24 14:00:00+00:00,2088.325714285714,stop_loss,-20.0,-1.0,False,moderate
2025-03-25,2025-03-25 12:15:00+00:00,short,2063.3,2071.568,2049.52,2025-03-25 13:15:00+00:00,2071.568,stop_loss,-20.0,-1.0,False,moderate
2025-03-26,2025-03-26 12:15:00+00:00,short,2061.56,2068.1642857142856,2050.552857142857,2025-03-26 13:15:00+00:00,2050.552857142857,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-03-31,2025-03-31 12:30:00+00:00,long,1820.02,1808.4185714285716,1839.3557142857144,2025-03-31 12:45:00+00:00,1839.3557142857144,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-04-02,2025-04-02 12:00:00+00:00,short,1865.27,1874.990857142857,1849.0685714285717,2025-04-02 22:00:00+00:00,1849.0685714285717,take_profit,33.333333333333485,1.6666666666666743,False,moderate
2025-04-03,2025-04-03 12:30:00+00:00,short,1766.99,1781.4954285714286,1742.8142857142857,2025-04-03 13:30:00+00:00,1781.4954285714286,stop_loss,-20.0,-1.0,False,moderate
2025-04-04,2025-04-04 12:45:00+00:00,long,1788.1,1769.1717142857142,1819.6471428571424,2025-04-04 15:15:00+00:00,1819.6471428571424,take_profit,33.33333333333317,1.6666666666666587,False,moderate
2025-04-05,2025-04-05 12:00:00+00:00,short,1803.65,1808.893142857143,1794.9114285714286,2025-04-05 12:30:00+00:00,1794.9114285714286,take_profit,33.33333333333363,1.6666666666666812,False,moderate
2025-04-06,2025-04-06 12:45:00+00:00,short,1777.19,1783.3417142857145,1766.9371428571428,2025-04-06 13:30:00+00:00,1766.9371428571428,take_profit,33.333333333334075,1.6666666666667036,False,moderate
2025-04-07,2025-04-07 12:15:00+00:00,long,1516.79,1493.9351428571429,1554.8814285714286,2025-04-07 13:45:00+00:00,1554.8814285714286,take_profit,33.333333333333464,1.6666666666666734,False,moderate
2025-04-10,2025-04-10 12:15:00+00:00,long,1612.71,1598.0777142857144,1637.097142857143,2025-04-10 12:30:00+00:00,1598.0777142857144,stop_loss,-20.0,-1.0,False,moderate
2025-04-12,2025-04-12 12:30:00+00:00,long,1602.46,1594.7122857142858,1615.3728571428571,2025-04-12 13:00:00+00:00,1615.3728571428571,take_profit,33.33333333333353,1.6666666666666765,False,moderate
2025-04-14,2025-04-14 12:00:00+00:00,short,1666.11,1680.936857142857,1641.3985714285714,2025-04-14 15:30:00+00:00,1641.3985714285714,take_profit,33.333333333333435,1.6666666666666718,False,moderate
2025-04-15,2025-04-15 12:00:00+00:00,long,1635.18,1625.6185714285716,1651.1157142857144,2025-04-15 13:45:00+00:00,1651.1157142857144,take_profit,33.33333333333381,1.6666666666666905,False,moderate
2025-04-16,2025-04-16 12:15:00+00:00,long,1585.38,1578.6445714285717,1596.6057142857144,2025-04-16 14:45:00+00:00,1596.6057142857144,take_profit,33.33333333333289,1.666666666666644,False,moderate
2025-04-17,2025-04-17 12:15:00+00:00,long,1600.07,1593.3765714285714,1611.2257142857145,2025-04-17 16:30:00+00:00,1611.2257142857145,take_profit,33.33333333333379,1.6666666666666894,False,moderate
2025-04-18,2025-04-18 12:30:00+00:00,long,1594.29,1589.1788571428572,1602.8085714285714,2025-04-18 13:00:00+00:00,1589.1788571428572,stop_loss,-20.0,-1.0,False,moderate
2025-04-19,2025-04-19 12:15:00+00:00,long,1598.09,1594.1754285714285,1604.6142857142856,2025-04-19 13:45:00+00:00,1604.6142857142856,take_profit,33.33333333333333,1.6666666666666667,False,moderate
2025-04-23,2025-04-23 12:00:00+00:00,long,1817.09,1802.2262857142855,1841.862857142857,2025-04-23 13:30:00+00:00,1802.2262857142855,stop_loss,-20.0,-1.0,False,moderate
2025-04-24,2025-04-24 12:45:00+00:00,long,1756.99,1749.0648571428571,1770.1985714285715,2025-04-24 14:00:00+00:00,1770.1985714285715,take_profit,33.33333333333352,1.6666666666666765,False,moderate
2025-04-25,2025-04-25 12:00:00+00:00,long,1795.64,1783.394,1816.05,2025-04-25 15:15:00+00:00,1816.05,take_profit,33.33333333333321,1.6666666666666603,False,moderate
2025-04-27,2025-04-27 12:00:00+00:00,short,1801.51,1807.225428571429,1791.9842857142858,2025-04-27 13:00:00+00:00,1791.9842857142858,take_profit,33.33333333333254,1.666666666666627,False,moderate
2025-04-28,2025-04-28 12:00:00+00:00,short,1808.09,1820.6882857142857,1787.0928571428572,2025-04-28 13:30:00+00:00,1787.0928571428572,take_profit,33.33333333333297,1.6666666666666483,False,moderate
2025-04-29,2025-04-29 12:45:00+00:00,short,1820.98,1830.592,1804.96,2025-04-29 13:15:00+00:00,1804.96,take_profit,33.333333333333016,1.666666666666651,False,moderate
2025-04-30,2025-04-30 12:15:00+00:00,short,1795.71,1802.7737142857145,1783.9371428571428,2025-04-30 12:30:00+00:00,1783.9371428571428,take_profit,33.33333333333376,1.666666666666688,False,moderate
2025-05-02,2025-05-02 12:45:00+00:00,long,1840.11,1832.1711428571427,1853.3414285714284,2025-05-02 15:00:00+00:00,1853.3414285714284,take_profit,33.333333333333144,1.6666666666666572,False,moderate
2025-05-03,2025-05-03 12:15:00+00:00,long,1829.45,1823.378,1839.57,2025-05-03 21:15:00+00:00,1839.57,take_profit,33.333333333333584,1.6666666666666792,False,moderate
2025-05-07,2025-05-07 12:15:00+00:00,short,1828.75,1835.2994285714285,1817.8342857142857,2025-05-07 14:45:00+00:00,1817.8342857142857,take_profit,33.3333333333338,1.6666666666666898,False,moderate
2025-05-08,2025-05-08 12:15:00+00:00,long,1966.64,1954.4428571428573,1986.9685714285715,2025-05-08 14:30:00+00:00,1986.9685714285715,take_profit,33.33333333333346,1.666666666666673,False,moderate
2025-05-10,2025-05-10 12:15:00+00:00,long,2409.83,2383.2585714285715,2454.115714285714,2025-05-10 16:15:00+00:00,2454.115714285714,take_profit,33.33333333333345,1.6666666666666723,False,moderate
2025-05-13,2025-05-13 12:30:00+00:00,long,2534.59,2514.842285714286,2567.502857142857,2025-05-13 15:30:00+00:00,2567.502857142857,take_profit,33.33333333333364,1.666666666666682,False,moderate
2025-05-15,2025-05-15 12:30:00+00:00,long,2565.26,2543.850285714286,2600.942857142857,2025-05-15 17:15:00+00:00,2600.942857142857,take_profit,33.33333333333347,1.6666666666666738,False,moderate
2025-05-16,2025-05-16 12:00:00+00:00,short,2614.53,2633.0125714285714,2583.7257142857147,2025-05-16 14:00:00+00:00,2583.7257142857147,take_profit,33.3333333333335,1.666666666666675,False,moderate
2025-05-17,2025-05-17 12:45:00+00:00,short,2471.42,2482.4094285714286,2453.104285714286,2025-05-17 13:30:00+00:00,2453.104285714286,take_profit,33.33333333333278,1.666666666666639,False,moderate
