day_key,entry_time,side,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usdt,r_multiple,used_fallback,mode
2025-09-30,2025-09-30 05:15:00+00:00,short,113985.1,114143.62857142858,113588.77857142859,2025-09-30 07:30:00+00:00,113588.77857142859,take_profit,28.223071550867587,2.4999999999999543,False,aggressive
