day_key,entry_time,side,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usdt,r_multiple,used_fallback
2024-10-14,2024-10-14 12:15:00+00:00,short,64741.7,64974.62857142857,64353.485714285714,2024-10-14 12:30:00+00:00,64974.62857142857,stop_loss,-20.0,-1.0,False
2024-10-15,2024-10-15 12:30:00+00:00,long,65858.1,65632.71428571429,66233.74285714286,2024-10-15 13:30:00+00:00,66233.74285714286,take_profit,33.3333333333329,1.6666666666666452,False
2024-10-18,2024-10-18 12:45:00+00:00,short,67649.9,67806.17428571428,67389.44285714284,2024-10-18 13:00:00+00:00,67806.17428571428,stop_loss,-20.0,-1.0,False
2024-10-20,2024-10-20 12:45:00+00:00,short,68239.1,68303.6,68131.6,2024-10-20 13:00:00+00:00,68303.6,stop_loss,-20.0,-1.0,False
2024-10-21,2024-10-21 12:30:00+00:00,short,68104.9,68281.43714285713,67810.67142857143,2024-10-21 13:15:00+00:00,67810.67142857143,take_profit,33.33333333333388,1.666666666666694,False
2024-10-22,2024-10-22 12:30:00+00:00,short,66883.8,67137.86571428571,66460.35714285714,2024-10-22 13:15:00+00:00,67137.86571428571,stop_loss,-20.0,-1.0,False
2024-10-23,2024-10-23 12:15:00+00:00,short,66233.2,66464.86857142857,65847.08571428571,2024-10-23 16:30:00+00:00,65847.08571428571,take_profit,33.333333333333336,1.6666666666666667,False
2024-10-24,2024-10-24 12:00:00+00:00,long,67335.0,67141.56,67657.4,2024-10-24 13:00:00+00:00,67657.4,take_profit,33.33333333333233,1.6666666666666166,False
2024-10-27,2024-10-27 12:00:00+00:00,long,67162.7,67084.80285714286,67292.52857142857,2024-10-27 12:15:00+00:00,67292.52857142857,take_profit,33.33333333333582,1.6666666666667913,False
2024-10-28,2024-10-28 12:15:00+00:00,long,68898.1,68688.68285714286,69247.12857142858,2024-10-28 13:45:00+00:00,69247.12857142858,take_profit,33.333333333333336,1.6666666666666667,False
2024-10-29,2024-10-29 12:45:00+00:00,short,71093.8,71289.66571428571,70767.35714285714,2024-10-29 13:30:00+00:00,71289.66571428571,stop_loss,-20.0,-1.0,False
2024-10-30,2024-10-30 12:45:00+00:00,short,71882.5,72115.15428571429,71494.74285714286,2024-10-30 13:30:00+00:00,71494.74285714286,take_profit,33.33333333333208,1.666666666666604,False
2024-10-31,2024-10-31 12:00:00+00:00,short,72195.2,72376.07428571428,71893.74285714286,2024-10-31 13:30:00+00:00,71893.74285714286,take_profit,33.33333333333387,1.6666666666666934,False
2024-11-01,2024-11-01 12:30:00+00:00,long,70287.7,70017.45142857142,70738.11428571428,2024-11-01 13:30:00+00:00,70738.11428571428,take_profit,33.333333333333336,1.6666666666666667,False
2024-11-02,2024-11-02 12:15:00+00:00,short,69520.0,69647.73142857142,69307.11428571428,2024-11-02 14:00:00+00:00,69307.11428571428,take_profit,33.33333333333485,1.666666666666743,False
2024-11-05,2024-11-05 12:15:00+00:00,short,68692.0,68883.21142857143,68373.31428571428,2024-11-05 12:30:00+00:00,68883.21142857143,stop_loss,-20.0,-1.0,False
2024-11-06,2024-11-06 12:00:00+00:00,long,74565.4,74138.89428571428,75276.24285714285,2024-11-06 19:00:00+00:00,75276.24285714285,take_profit,33.333333333333336,1.6666666666666667,False
2024-11-07,2024-11-07 12:30:00+00:00,long,75091.8,74872.52571428572,75457.25714285714,2024-11-07 15:15:00+00:00,75457.25714285714,take_profit,33.33333333333245,1.6666666666666223,False
2024-11-09,2024-11-09 12:30:00+00:00,short,76325.8,76438.6,76137.8,2024-11-09 16:15:00+00:00,76137.8,take_profit,33.33333333333248,1.6666666666666237,False
2024-11-10,2024-11-10 12:00:00+00:00,short,79487.5,79866.49428571429,78855.84285714285,2024-11-10 21:00:00+00:00,78855.84285714285,take_profit,33.333333333333336,1.6666666666666667,False
2024-11-11,2024-11-11 12:30:00+00:00,long,82316.1,81909.83142857143,82993.21428571429,2024-11-11 15:00:00+00:00,82993.21428571429,take_profit,33.33333333333285,1.6666666666666428,False
2024-11-12,2024-11-12 12:45:00+00:00,short,86453.6,87527.76285714286,84663.32857142857,2024-11-12 16:45:00+00:00,87527.76285714286,stop_loss,-20.0,-1.0,False
2024-11-15,2024-11-15 12:00:00+00:00,long,90722.8,90202.50571428573,91589.95714285717,2024-11-15 21:45:00+00:00,91589.95714285717,take_profit,33.33333333333315,1.6666666666666574,False
2024-11-16,2024-11-16 12:00:00+00:00,short,90728.5,91015.12857142858,90250.78571428572,2024-11-16 15:45:00+00:00,90250.78571428572,take_profit,33.333333333332995,1.6666666666666496,False
2024-11-19,2024-11-19 12:00:00+00:00,long,92121.6,91775.82857142856,92697.88571428572,2024-11-19 13:00:00+00:00,92697.88571428572,take_profit,33.333333333332774,1.6666666666666383,False
2024-11-20,2024-11-20 12:15:00+00:00,long,93661.7,93259.52857142856,94331.9857142857,2024-11-20 13:15:00+00:00,94331.9857142857,take_profit,33.333333333333336,1.6666666666666667,False
2024-11-21,2024-11-21 12:45:00+00:00,short,97324.2,97772.99142857142,96576.21428571428,2024-11-21 14:30:00+00:00,96576.21428571428,take_profit,33.33333333333355,1.6666666666666774,False
2024-11-23,2024-11-23 12:30:00+00:00,long,98657.1,98512.42285714288,98898.22857142858,2024-11-23 13:15:00+00:00,98898.22857142858,take_profit,33.33333333333535,1.666666666666767,False
2024-11-24,2024-11-24 12:15:00+00:00,short,97267.3,97597.60857142856,96716.78571428572,2024-11-24 12:30:00+00:00,96716.78571428572,take_profit,33.33333333333304,1.666666666666652,False
2024-11-25,2024-11-25 12:15:00+00:00,short,98091.3,98437.51714285716,97514.27142857145,2024-11-25 13:00:00+00:00,97514.27142857145,take_profit,33.33333333333305,1.6666666666666528,False
2024-11-27,2024-11-27 12:00:00+00:00,short,93254.9,93547.94857142855,92766.4857142857,2024-11-27 12:45:00+00:00,93547.94857142855,stop_loss,-20.0,-1.0,False
2024-11-29,2024-11-29 12:00:00+00:00,long,97452.1,97136.45714285717,97978.17142857144,2024-11-29 14:45:00+00:00,97978.17142857144,take_profit,33.33333333333303,1.6666666666666512,False
2024-11-30,2024-11-30 12:15:00+00:00,long,96534.6,96322.42285714288,96888.22857142855,2024-11-30 16:45:00+00:00,96888.22857142855,take_profit,33.333333333333336,1.6666666666666667,False
2024-12-01,2024-12-01 12:45:00+00:00,short,96830.3,97016.07714285716,96520.67142857144,2024-12-01 13:00:00+00:00,97016.07714285716,stop_loss,-20.0,-1.0,False
2024-12-02,2024-12-02 12:15:00+00:00,long,95450.9,95081.66,96066.3,2024-12-02 14:30:00+00:00,96066.3,take_profit,33.333333333333336,1.6666666666666667,False
2024-12-04,2024-12-04 12:00:00+00:00,short,96074.1,96292.32857142856,95710.38571428572,2024-12-04 13:15:00+00:00,95710.38571428572,take_profit,33.333333333334224,1.6666666666667111,False
2024-12-05,2024-12-05 12:00:00+00:00,long,102952.1,102561.49142857143,103603.11428571428,2024-12-05 14:45:00+00:00,103603.11428571428,take_profit,33.33333333333284,1.666666666666642,False
2024-12-06,2024-12-06 12:00:00+00:00,long,98409.5,98025.91142857145,99048.8142857143,2024-12-06 14:00:00+00:00,99048.8142857143,take_profit,33.33333333333409,1.6666666666667047,False
2024-12-08,2024-12-08 12:45:00+00:00,long,99986.1,99630.21428571428,100579.24285714286,2024-12-08 13:45:00+00:00,100579.24285714286,take_profit,33.33333333333306,1.666666666666653,False
2024-12-10,2024-12-10 12:15:00+00:00,short,97283.1,97635.65142857144,96695.5142857143,2024-12-10 15:30:00+00:00,96695.5142857143,take_profit,33.33333333333306,1.666666666666653,False
2024-12-12,2024-12-12 12:15:00+00:00,long,100685.0,100404.58571428571,101152.35714285714,2024-12-12 13:15:00+00:00,101152.35714285714,take_profit,33.333333333333336,1.6666666666666667,False
2024-12-13,2024-12-13 12:30:00+00:00,short,100194.8,100452.62857142858,99765.08571428571,2024-12-13 15:45:00+00:00,99765.08571428571,take_profit,33.33333333333333,1.6666666666666667,False
2024-12-14,2024-12-14 12:15:00+00:00,short,101430.3,101618.19428571429,101117.14285714286,2024-12-14 13:15:00+00:00,101117.14285714286,take_profit,33.333333333334366,1.6666666666667185,False
2024-12-15,2024-12-15 12:15:00+00:00,long,102696.0,102430.82571428572,103137.95714285717,2024-12-15 12:30:00+00:00,103137.95714285717,take_profit,33.33333333333443,1.6666666666667216,False
2024-12-16,2024-12-16 12:30:00+00:00,short,103567.5,103946.72571428573,102935.45714285717,2024-12-16 13:00:00+00:00,103946.72571428573,stop_loss,-20.0,-1.0,False
2024-12-17,2024-12-17 12:00:00+00:00,short,106551.9,106836.03428571428,106078.34285714284,2024-12-17 15:15:00+00:00,106078.34285714284,take_profit,33.333333333332995,1.6666666666666496,False
2024-12-18,2024-12-18 12:00:00+00:00,long,105272.7,104930.25428571428,105843.44285714284,2024-12-18 12:15:00+00:00,104930.25428571428,stop_loss,-20.0,-1.0,False
2024-12-19,2024-12-19 12:30:00+00:00,short,102030.5,102350.46285714286,101497.22857142855,2024-12-19 14:45:00+00:00,101497.22857142855,take_profit,33.33333333333303,1.6666666666666514,False
2024-12-20,2024-12-20 12:00:00+00:00,short,92606.7,93559.7657142857,91018.25714285714,2024-12-20 12:15:00+00:00,93559.7657142857,stop_loss,-20.0,-1.0,False
2024-12-21,2024-12-21 12:30:00+00:00,short,97476.2,97872.15714285712,96816.27142857145,2024-12-21 13:15:00+00:00,96816.27142857145,take_profit,33.33333333333358,1.666666666666679,False
2024-12-22,2024-12-22 12:00:00+00:00,short,96895.3,97234.42,96330.1,2024-12-22 14:15:00+00:00,96330.1,take_profit,33.33333333333362,1.666666666666681,False
2024-12-29,2024-12-29 12:15:00+00:00,short,94956.2,95100.12285714284,94716.32857142856,2024-12-29 13:30:00+00:00,94716.32857142856,take_profit,33.333333333333336,1.6666666666666667,False
2024-12-30,2024-12-30 12:00:00+00:00,long,93940.3,93697.67714285717,94344.67142857144,2024-12-30 18:00:00+00:00,94344.67142857144,take_profit,33.333333333333734,1.6666666666666867,False
2024-12-31,2024-12-31 12:00:00+00:00,long,94364.3,94034.43714285716,94914.07142857143,2024-12-31 12:30:00+00:00,94914.07142857143,take_profit,33.33333333333363,1.6666666666666814,False
2025-01-01,2025-01-01 12:15:00+00:00,long,93854.7,93534.3257142857,94388.65714285716,2025-01-01 14:00:00+00:00,94388.65714285716,take_profit,33.33333333333303,1.6666666666666514,False
2025-01-03,2025-01-03 12:00:00+00:00,long,96806.8,96590.66285714286,97167.02857142856,2025-01-03 14:30:00+00:00,97167.02857142856,take_profit,33.33333333333289,1.6666666666666443,False
2025-01-06,2025-01-06 12:00:00+00:00,long,99440.1,99166.37142857144,99896.3142857143,2025-01-06 14:45:00+00:00,99896.3142857143,take_profit,33.33333333333404,1.666666666666702,False
2025-01-12,2025-01-12 12:00:00+00:00,long,94384.4,94169.16285714284,94743.12857142856,2025-01-12 14:00:00+00:00,94743.12857142856,take_profit,33.33333333333198,1.666666666666599,False
2025-01-13,2025-01-13 12:30:00+00:00,short,90794.5,91404.34857142856,89778.08571428571,2025-01-13 14:30:00+00:00,89778.08571428571,take_profit,33.33333333333381,1.6666666666666905,False
2025-01-14,2025-01-14 12:00:00+00:00,short,96300.0,96761.76,95530.4,2025-01-14 16:30:00+00:00,95530.4,take_profit,33.333333333333336,1.6666666666666667,False
2025-01-15,2025-01-15 12:30:00+00:00,long,97047.2,96727.55428571429,97579.94285714286,2025-01-15 13:30:00+00:00,97579.94285714286,take_profit,33.33333333333394,1.666666666666697,False
2025-01-16,2025-01-16 12:30:00+00:00,long,99307.6,98960.74857142856,99885.68571428572,2025-01-16 17:30:00+00:00,99885.68571428572,take_profit,33.333333333332774,1.6666666666666388,False
2025-01-17,2025-01-17 12:00:00+00:00,long,102486.2,102156.37142857142,103035.91428571429,2025-01-17 14:30:00+00:00,103035.91428571429,take_profit,33.33333333333245,1.6666666666666226,False
2025-01-20,2025-01-20 12:00:00+00:00,short,107410.1,108228.34571428572,106046.35714285714,2025-01-20 12:15:00+00:00,106046.35714285714,take_profit,33.333333333333336,1.6666666666666667,False
2025-01-21,2025-01-21 12:00:00+00:00,long,103959.2,103458.78285714284,104793.22857142855,2025-01-21 13:15:00+00:00,104793.22857142855,take_profit,33.33333333333333,1.6666666666666667,False
2025-01-23,2025-01-23 12:30:00+00:00,short,101561.2,101996.7657142857,100835.25714285714,2025-01-23 13:30:00+00:00,101996.7657142857,stop_loss,-20.0,-1.0,False
2025-01-25,2025-01-25 12:45:00+00:00,long,104699.9,104467.88857142856,105086.5857142857,2025-01-25 18:30:00+00:00,105086.5857142857,take_profit,33.333333333333336,1.6666666666666667,False
2025-01-26,2025-01-26 12:45:00+00:00,long,104854.3,104649.20285714284,105196.12857142858,2025-01-26 18:15:00+00:00,105196.12857142858,take_profit,33.333333333332384,1.6666666666666194,False
2025-01-27,2025-01-27 12:30:00+00:00,long,99704.0,99091.7,100724.5,2025-01-27 12:45:00+00:00,100724.5,take_profit,33.33333333333317,1.6666666666666587,False
2025-01-29,2025-01-29 12:15:00+00:00,short,102372.5,102673.12571428572,101871.45714285714,2025-01-29 13:00:00+00:00,101871.45714285714,take_profit,33.33333333333301,1.6666666666666503,False
2025-01-30,2025-01-30 12:15:00+00:00,short,105005.1,105244.56,104606.0,2025-01-30 13:15:00+00:00,105244.56,stop_loss,-20.0,-1.0,False
2025-02-01,2025-02-01 12:00:00+00:00,long,102050.1,101798.94,102468.7,2025-02-01 13:45:00+00:00,101798.94,stop_loss,-20.0,-1.0,False
2025-02-02,2025-02-02 12:45:00+00:00,short,98124.4,98559.10857142856,97399.8857142857,2025-02-02 17:45:00+00:00,97399.8857142857,take_profit,33.33333333333311,1.6666666666666554,False
2025-02-03,2025-02-03 12:45:00+00:00,short,94731.0,95210.36571428573,93932.05714285714,2025-02-03 13:30:00+00:00,95210.36571428573,stop_loss,-20.0,-1.0,False
2025-02-05,2025-02-05 12:00:00+00:00,long,98312.5,97949.78285714284,98917.02857142856,2025-02-05 14:30:00+00:00,98917.02857142856,take_profit,33.333333333333066,1.6666666666666532,False
2025-02-06,2025-02-06 12:45:00+00:00,short,98314.1,98719.48571428572,97638.45714285717,2025-02-06 15:00:00+00:00,97638.45714285717,take_profit,33.333333333333094,1.6666666666666548,False
2025-02-07,2025-02-07 12:30:00+00:00,long,97923.3,97678.34571428572,98331.55714285714,2025-02-07 13:30:00+00:00,98331.55714285714,take_profit,33.333333333333734,1.6666666666666865,False
2025-02-09,2025-02-09 12:30:00+00:00,short,96441.1,96653.27714285714,96087.47142857144,2025-02-09 13:30:00+00:00,96087.47142857144,take_profit,33.333333333333336,1.6666666666666667,False
2025-02-10,2025-02-10 12:00:00+00:00,short,97559.1,97822.02,97120.9,2025-02-10 12:45:00+00:00,97120.9,take_profit,33.333333333333336,1.6666666666666667,False
2025-02-11,2025-02-11 12:00:00+00:00,short,97761.8,97983.34571428572,97392.55714285714,2025-02-11 13:30:00+00:00,97392.55714285714,take_profit,33.333333333332895,1.6666666666666448,False
2025-02-14,2025-02-14 12:00:00+00:00,short,96632.7,96829.72285714286,96304.32857142856,2025-02-14 15:15:00+00:00,96304.32857142856,take_profit,33.33333333333235,1.6666666666666174,False
2025-02-15,2025-02-15 12:30:00+00:00,long,97671.0,97506.25714285714,97945.57142857143,2025-02-15 14:15:00+00:00,97506.25714285714,stop_loss,-20.0,-1.0,False
2025-02-16,2025-02-16 12:45:00+00:00,short,97086.8,97201.45142857142,96895.71428571428,2025-02-16 13:30:00+00:00,96895.71428571428,take_profit,33.33333333333502,1.6666666666667511,False
2025-02-17,2025-02-17 12:30:00+00:00,long,96270.1,96069.74285714286,96604.02857142856,2025-02-17 14:00:00+00:00,96604.02857142856,take_profit,33.33333333333236,1.6666666666666183,False
2025-02-18,2025-02-18 12:00:00+00:00,long,95765.7,95523.06,96170.1,2025-02-18 12:30:00+00:00,96170.1,take_profit,33.33333333333294,1.6666666666666468,False
2025-02-19,2025-02-19 12:15:00+00:00,long,96400.1,96180.06285714288,96766.82857142856,2025-02-19 23:00:00+00:00,96766.82857142856,take_profit,33.333333333333776,1.6666666666666887,False
2025-02-20,2025-02-20 12:00:00+00:00,long,97400.0,97249.64857142857,97650.58571428571,2025-02-20 14:00:00+00:00,97650.58571428571,take_profit,33.33333333333204,1.666666666666602,False
2025-02-21,2025-02-21 12:15:00+00:00,long,98806.1,98537.35142857143,99254.0142857143,2025-02-21 13:00:00+00:00,99254.0142857143,take_profit,33.33333333333333,1.6666666666666667,False
2025-02-22,2025-02-22 12:00:00+00:00,long,96590.0,96459.38857142856,96807.68571428572,2025-02-22 12:45:00+00:00,96807.68571428572,take_profit,33.333333333334075,1.6666666666667038,False
2025-02-23,2025-02-23 12:00:00+00:00,short,95961.4,96082.48857142856,95759.5857142857,2025-02-23 12:30:00+00:00,95759.5857142857,take_profit,33.33333333333574,1.6666666666667869,False
2025-02-25,2025-02-25 12:45:00+00:00,long,89350.0,88499.57714285715,90767.37142857142,2025-02-25 14:30:00+00:00,88499.57714285715,stop_loss,-20.0,-1.0,False
2025-02-26,2025-02-26 12:00:00+00:00,short,88397.0,88715.19714285714,87866.67142857143,2025-02-26 12:45:00+00:00,87866.67142857143,take_profit,33.333333333333634,1.6666666666666818,False
2025-02-27,2025-02-27 12:45:00+00:00,short,86286.6,86711.52857142859,85578.38571428572,2025-02-27 14:15:00+00:00,85578.38571428572,take_profit,33.333333333332874,1.666666666666644,False
2025-03-02,2025-03-02 12:00:00+00:00,short,85762.9,85976.68857142856,85406.58571428571,2025-03-02 14:15:00+00:00,85406.58571428571,take_profit,33.33333333333379,1.6666666666666894,False
2025-03-03,2025-03-03 12:00:00+00:00,long,93112.6,92523.88,94093.8,2025-03-03 14:30:00+00:00,92523.88,stop_loss,-20.0,-1.0,False
2025-03-04,2025-03-04 12:00:00+00:00,short,83607.5,84081.75714285714,82817.07142857143,2025-03-04 13:15:00+00:00,82817.07142857143,take_profit,33.333333333333336,1.6666666666666667,False
2025-03-05,2025-03-05 12:00:00+00:00,long,90192.2,89513.2657142857,91323.75714285714,2025-03-05 13:15:00+00:00,89513.2657142857,stop_loss,-20.0,-1.0,False
2025-03-06,2025-03-06 12:15:00+00:00,short,90811.0,91272.11714285714,90042.47142857143,2025-03-06 12:45:00+00:00,90042.47142857143,take_profit,33.33333333333354,1.6666666666666772,False
2025-03-07,2025-03-07 12:30:00+00:00,short,88426.4,88922.08571428571,87600.25714285714,2025-03-07 16:15:00+00:00,87600.25714285714,take_profit,33.33333333333294,1.6666666666666472,False
2025-03-08,2025-03-08 12:15:00+00:00,long,86164.2,85872.66857142857,86650.08571428571,2025-03-08 16:15:00+00:00,85872.66857142857,stop_loss,-20.0,-1.0,False
2025-03-09,2025-03-09 12:00:00+00:00,short,84386.1,84755.40000000001,83770.6,2025-03-09 13:45:00+00:00,83770.6,take_profit,33.33333333333307,1.6666666666666536,False
2025-03-11,2025-03-11 12:00:00+00:00,short,81302.9,81746.65999999999,80563.29999999999,2025-03-11 13:00:00+00:00,80563.29999999999,take_profit,33.33333333333399,1.6666666666666994,False
2025-03-12,2025-03-12 12:15:00+00:00,long,83318.3,82905.55142857143,84006.21428571429,2025-03-12 12:30:00+00:00,84006.21428571429,take_profit,33.333333333333336,1.6666666666666667,False
2025-03-13,2025-03-13 12:15:00+00:00,long,83232.0,82883.61428571428,83812.64285714286,2025-03-13 12:30:00+00:00,83812.64285714286,take_profit,33.33333333333306,1.6666666666666528,False
2025-03-14,2025-03-14 12:00:00+00:00,long,83370.0,83086.27714285714,83842.87142857142,2025-03-14 13:45:00+00:00,83842.87142857142,take_profit,33.333333333332995,1.6666666666666496,False
2025-03-15,2025-03-15 12:15:00+00:00,long,84170.0,83989.58857142857,84470.68571428572,2025-03-15 23:45:00+00:00,84302.9,session_end,14.732991258075907,0.7366495629037954,False
2025-03-17,2025-03-17 12:15:00+00:00,short,83155.4,83462.37714285713,82643.77142857142,2025-03-17 14:00:00+00:00,82643.77142857142,take_profit,33.33333333333397,1.6666666666666985,False
2025-03-18,2025-03-18 12:45:00+00:00,short,82367.9,82617.51714285713,81951.87142857142,2025-03-18 13:30:00+00:00,81951.87142857142,take_profit,33.33333333333372,1.666666666666686,False
2025-03-21,2025-03-21 12:00:00+00:00,long,84155.1,83914.82571428572,84555.55714285714,2025-03-21 12:30:00+00:00,83914.82571428572,stop_loss,-20.0,-1.0,False
2025-03-24,2025-03-24 12:15:00+00:00,short,87298.1,87580.61428571428,86827.24285714288,2025-03-24 13:30:00+00:00,87580.61428571428,stop_loss,-20.0,-1.0,False
2025-03-26,2025-03-26 12:15:00+00:00,short,87748.1,87944.22285714286,87421.22857142858,2025-03-26 13:15:00+00:00,87421.22857142858,take_profit,33.333333333333826,1.6666666666666914,False
2025-03-27,2025-03-27 12:45:00+00:00,short,86717.0,86965.04,86303.6,2025-03-27 13:15:00+00:00,86303.6,take_profit,33.33333333333373,1.6666666666666865,False
2025-03-28,2025-03-28 12:15:00+00:00,long,85338.2,85045.52857142857,85825.9857142857,2025-03-28 12:30:00+00:00,85045.52857142857,stop_loss,-20.0,-1.0,False
2025-03-31,2025-03-31 12:30:00+00:00,long,82458.3,82128.71142857143,83007.6142857143,2025-03-31 12:45:00+00:00,83007.6142857143,take_profit,33.33333333333422,1.666666666666711,False
2025-04-01,2025-04-01 12:30:00+00:00,short,83714.1,83982.70285714287,83266.42857142858,2025-04-01 14:00:00+00:00,83266.42857142858,take_profit,33.33333333333261,1.6666666666666303,False
2025-04-02,2025-04-02 12:45:00+00:00,long,85009.3,84706.85714285714,85513.37142857144,2025-04-02 13:45:00+00:00,85513.37142857144,take_profit,33.33333333333365,1.6666666666666827,False
2025-04-03,2025-04-03 12:00:00+00:00,short,82973.4,83268.6857142857,82481.25714285714,2025-04-03 12:30:00+00:00,82481.25714285714,take_profit,33.33333333333366,1.6666666666666832,False
2025-04-04,2025-04-04 12:30:00+00:00,long,82749.2,82013.28285714285,83975.72857142857,2025-04-04 17:30:00+00:00,83975.72857142857,take_profit,33.333333333333336,1.6666666666666667,False
2025-04-05,2025-04-05 12:15:00+00:00,short,83398.2,83560.44857142857,83127.78571428571,2025-04-05 12:45:00+00:00,83127.78571428571,take_profit,33.333333333333336,1.6666666666666667,False
2025-04-07,2025-04-07 12:15:00+00:00,long,77398.2,76713.97714285714,78538.57142857143,2025-04-07 14:00:00+00:00,78538.57142857143,take_profit,33.33333333333362,1.666666666666681,False
2025-04-10,2025-04-10 12:15:00+00:00,long,81980.0,81609.81714285714,82596.97142857143,2025-04-10 12:45:00+00:00,81609.81714285714,stop_loss,-20.0,-1.0,False
2025-04-12,2025-04-12 12:00:00+00:00,long,83628.1,83428.68571428572,83960.45714285715,2025-04-12 13:00:00+00:00,83960.45714285715,take_profit,33.333333333333336,1.6666666666666667,False
2025-04-14,2025-04-14 12:15:00+00:00,long,84994.9,84692.53428571428,85498.84285714285,2025-04-14 14:30:00+00:00,85498.84285714285,take_profit,33.333333333333655,1.6666666666666827,False
2025-04-15,2025-04-15 12:00:00+00:00,long,85651.9,85390.42,86087.7,2025-04-15 13:45:00+00:00,86087.7,take_profit,33.333333333334075,1.6666666666667038,False
2025-04-16,2025-04-16 12:15:00+00:00,long,84136.3,83911.43714285715,84511.07142857143,2025-04-16 14:30:00+00:00,84511.07142857143,take_profit,33.33333333333376,1.6666666666666885,False
2025-04-17,2025-04-17 12:15:00+00:00,long,84782.4,84562.32857142857,85149.1857142857,2025-04-17 17:45:00+00:00,85149.1857142857,take_profit,33.33333333333421,1.6666666666667107,False
2025-04-18,2025-04-18 12:30:00+00:00,long,84659.7,84532.44,84871.8,2025-04-18 13:00:00+00:00,84532.44,stop_loss,-20.0,-1.0,False
2025-04-19,2025-04-19 12:15:00+00:00,long,85266.5,85135.69142857143,85484.5142857143,2025-04-19 15:15:00+00:00,85484.5142857143,take_profit,33.333333333334814,1.666666666666741,False
2025-04-20,2025-04-20 12:00:00+00:00,long,84266.8,84076.5142857143,84583.94285714286,2025-04-20 14:00:00+00:00,84583.94285714286,take_profit,33.33333333333384,1.666666666666692,False
2025-04-22,2025-04-22 12:15:00+00:00,long,88745.0,88529.76285714285,89103.72857142858,2025-04-22 12:45:00+00:00,89103.72857142858,take_profit,33.333333333333336,1.6666666666666667,False
2025-04-24,2025-04-24 12:30:00+00:00,long,92620.0,92347.16285714286,93074.72857142855,2025-04-24 14:00:00+00:00,93074.72857142855,take_profit,33.333333333333336,1.6666666666666667,False
2025-04-25,2025-04-25 12:00:00+00:00,long,94764.2,94465.79428571428,95261.54285714286,2025-04-25 14:00:00+00:00,95261.54285714286,take_profit,33.33333333333333,1.6666666666666667,False
2025-04-26,2025-04-26 12:15:00+00:00,long,94250.0,94048.96571428572,94585.05714285714,2025-04-26 22:15:00+00:00,94585.05714285714,take_profit,33.33333333333382,1.6666666666666907,False
